State,Name,ID,Org Type,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips,,,
MI,Detroit Transportation Corporation (Detroit People Mover),,,,,,,,,,,,,,,,,,,,,
,,5141,A,AG,DO,4,4,,154.2 ,,149.9 ,,149.9 ,,22.0 ,,22.0 ,,922.6 ,,"1,321.6 ",
MI,Interurban Transit Partnership (The Rapid),,,,,,,,,,,,,,,,,,,,,
,,5033,B,DR,PT,101,110,,0.0 ,,"2,782.4 ",,"2,298.2 ",,185.5 ,,153.2 ,,403.0 ,,"4,069.9 ",
,,5033,B,MB,DO,74,91,,"3,266.4 ",,"3,420.6 ",,"3,266.4 ",Q,254.7 ,,244.3 ,,"5,273.9 ",,"20,357.4 ",
,,,,Total,,175,201,,"3,266.4 ",,"6,203.0 ",,"5,564.6 ",,440.2 ,,397.5 ,,"5,676.9 ",,"24,427.3 ",
MI,Kalamazoo Metro Transit System (Metro Transit),,,,,,,,,,,,,,,,,,,,,
,,5035,B,DR,DO,1,1,,0.0 ,,3.9 ,,0.9 ,,0.5 ,,0.1 ,,0.7 ,,0.9 ,
,,5035,B,DR,PT,17,17,,0.0 ,,362.8 ,,137.6 ,,36.2 ,,25.5 ,,28.2 ,,140.6 ,
,,5035,B,MB,DO,33,42,,"1,667.9 ",,"1,689.9 ",,"1,664.9 ",,127.6 ,,126.0 ,,"2,870.0 ",,"8,189.0 ",
,,,,Total,,51,60,,"1,667.9 ",,"2,056.5 ",,"1,803.4 ",,164.3 ,,151.6 ,,"2,899.0 ",,"8,330.4 ",
MI,Mass Transportation Authority (MTA),,,,,,,,,,,,,,,,,,,,,
,,5032,A,DR,DO,150,153,,0.0 ,,"4,566.4 ",Q,"4,085.1 ",Q,255.6 ,Q,231.7 ,Q,534.6 ,Q,"5,896.9 ",
,,5032,A,MB,DO,85,141,,"2,657.9 ",,"2,693.8 ",,"2,528.2 ",,150.6 ,,145.3 ,,"3,457.3 ",,"12,192.3 ",
,,,,Total,,235,294,,"2,657.9 ",,"7,260.1 ",,"6,613.3 ",,406.2 ,,377.0 ,,"3,991.9 ",,"18,089.2 ",
MI,Muskegon Area Transit System (MATS - The Shore Line),,,,,,,,,,,,,,,,,,,,,
,,5037,B,DR,DO,3,6,,0.0 ,,114.3 ,,101.7 ,,9.4 ,,8.6 ,,13.8 ,,102.4 ,
,,5037,B,MB,DO,10,12,,404.8 ,,428.5 ,,402.8 ,,32.9 ,,31.6 ,,402.4 ,,"1,879.2 ",
,,5037,B,MB,PT,3,3,,27.7 ,,28.7 ,,27.7 ,,2.4 ,,2.3 ,,8.1 ,,0.0 ,
,,,,Total,,16,21,,432.5 ,,571.6 ,,532.3 ,,44.7 ,,42.5 ,,424.2 ,,"1,981.6 ",
MI,Niles Dial-A-Ride,,,,,,,,,,,,,,,,,,,,,
,,5038,B,DR,PT,9,9,,0.0 ,,250.7 ,Q,250.6 ,Q,18.3 ,Q,182.7 ,Q,104.2 ,,213.0 ,Q
MI,Saginaw Transit Authority Regional Service (STARS),,,,,,,,,,,,,,,,,,,,,
,,5039,A,DR,DO,18,19,,0.0 ,,381.1 ,,285.8 ,,26.7 ,,20.0 ,,53.2 ,,0.0 ,W
,,5039,A,MB,DO,29,44,,638.4 ,,776.2 ,,766.8 ,,63.8 ,,62.8 ,,737.2 ,,0.0 ,W
,,,,Total,,47,63,,638.4 ,,"1,157.3 ",,"1,052.7 ",,90.6 ,,82.8 ,,790.4 ,,0.0 ,Q
MI,Suburban Mobility Authority for Regional Transportation (SMART),,,,,,,,,,,,,,,,,,,,,
,,5031,B,DR,DO,82,109,,0.0 ,,"2,709.5 ",Q,"2,266.0 ",Q,172.5 ,Q,165.2 ,Q,373.5 ,,"2,758.2 ",
,,5031,B,DR,PT,37,47,,0.0 ,,"1,070.8 ",,970.8 ,,77.7 ,,68.6 ,,391.2 ,,"1,964.1 ",Q
,,5031,B,MB,DO,215,284,,"11,388.4 ",,"14,822.6 ",,"11,348.4 ",,773.1 ,,669.8 ,,"8,765.4 ",,"68,253.9 ",
,,5031,B,MB,PT,8,9,,291.8 ,,296.7 ,,288.9 ,,22.6 ,,21.1 ,,218.7 ,Q,568.7 ,Q
,,,,Total,,342,449,,"11,680.2 ",,"18,899.6 ",,"14,874.1 ",,"1,045.9 ",,924.7 ,,"9,748.9 ",,"73,544.9 ",
MI,Twin Cities Area Transportation Authority (TCATA),,,,,,,,,,,,,,,,,,,,,
,,5132,A,DR,DO,14,18,,0.0 ,,355.0 ,,330.1 ,,28.5 ,,26.5 ,,132.2 ,,477.8 ,
,,5132,A,MB,DO,2,3,,53.8 ,,53.8 ,,53.8 ,,3.9 ,,3.9 ,,21.0 ,,69.0 ,
,,,,Total,,16,21,,53.8 ,,408.8 ,,383.9 ,,32.3 ,,30.4 ,,153.3 ,,546.8 ,
MI,University of Michigan Parking and Transportation Services (UMTS),,,,,,,,,,,,,,,,,,,,,
,,5158,B,MB,DO,31,54,,905.2 ,,"1,032.2 ",,901.2 ,,103.4 ,,94.6 ,,"4,661.2 ",,"11,298.7 ",
MN,City of Moorhead Transit (MAT),,,,,,,,,,,,,,,,,,,,,
,,5026,B,MB,PT,8,12,,294.7 ,,315.4 ,,293.8 ,,21.2 ,,20.4 ,,280.3 ,,684.7 ,
MN,City of Rochester Public Transportation,,,,,,,,,,,,,,,,,,,,,
,,5092,B,DR,PT,5,5,,0.0 ,,179.5 ,,172.2 ,,12.6 ,,12.0 ,,43.7 ,,306.6 ,
,,5092,B,MB,PT,27,0,N,865.9 ,,946.4 ,,865.9 ,,68.4 ,,60.6 ,,"1,173.3 ",,"4,532.6 ",
,,,,Total,,32,5,Q,865.9 ,,"1,126.0 ",,"1,038.1 ",,81.0 ,,72.6 ,,"1,217.0 ",,"4,839.2 ",
MN,Duluth Transit Authority (DTA),,,,,,,,,,,,,,,,,,,,,
,,5025,B,DR,PT,6,10,,0.0 ,,202.8 ,,194.1 ,,17.7 ,,16.9 ,,26.7 ,,174.2 ,
,,5025,B,MB,DO,44,74,,"1,796.8 ",,"1,799.9 ",,"1,679.9 ",,135.8 ,,127.1 ,,"2,647.1 ",,"7,861.7 ",
,,,,Total,,50,84,,"1,796.8 ",,"2,002.7 ",,"1,874.0 ",,153.5 ,,144.0 ,,"2,673.8 ",,"8,035.9 ",
MN,Metro Mobility,,,,,,,,,,,,,,,,,,,,,
,,5155,B,DR,PT,245,264,,0.0 ,,"10,740.9 ",,"9,031.3 ",,664.5 ,,566.6 ,,"1,154.0 ",,"12,887.1 ",
MN,Metro Transit,,,,,,,,,,,,,,,,,,,,,
,,5027,B,LR,DO,22,22,,523.9 ,,512.1 ,,510.2 ,,39.6 ,,39.5 ,,"2,938.8 ",,"12,120.4 ",
,,5027,B,MB,DO,722,852,,"20,876.0 ",,"27,113.0 ",,"21,841.5 ",,"1,922.4 ",,"1,702.4 ",,"53,962.7 ",,"221,435.4 ",
,,,,Total,,744,874,,"21,400.0 ",,"27,625.2 ",,"22,351.7 ",,"1,962.0 ",,"1,741.9 ",,"56,901.4 ",,"233,555.8 ",
MN,Metropolitan Council,,,,,,,,,,,,,,,,,,,,,
,,5154,E,DR,PT,202,202,,0.0 ,,"3,855.0 ",,"3,204.3 ",Q,286.8 ,,241.4 ,,784.5 ,,"4,697.1 ",
,,5154,E,MB,PT,250,250,,"5,952.4 ",,"8,596.3 ",,"5,949.4 ",,488.1 ,,354.0 ,,"8,429.5 ",,"63,006.4 ",Q
,,5154,E,VP,PT,55,58,,0.0 ,,830.7 ,,830.7 ,,19.5 ,Q,19.5 ,Q,129.2 ,,"4,573.0 ",
,,,,Total,,507,510,,"5,952.4 ",,"13,282.1 ",,"9,984.5 ",,794.4 ,,614.8 ,,"9,343.2 ",,"72,276.4 ",
MN,St. Cloud Metropolitan Transit Commission (Metro Bus),,,,,,,,,,,,,,,,,,,,,
,,5028,A,DR,DO,13,17,,0.0 ,,460.6 ,,427.8 ,,37.0 ,,35.0 ,,130.1 ,,188.3 ,
,,5028,A,MB,DO,23,27,,"1,000.9 ",,"1,047.3 ",,998.6 ,,74.8 ,,68.9 ,,"1,675.3 ",,"5,401.8 ",
,,,,Total,,36,44,,"1,000.9 ",,"1,508.0 ",,"1,426.4 ",,111.8 ,,103.9 ,,"1,805.4 ",,"5,590.1 ",
MO,Bi-State Development Agency (METRO),,,,,,,,,,,,,,,,,,,,,
,,7006,A,DR,DO,94,101,,0.0 ,,"6,119.9 ",,"5,128.6 ",,380.8 ,,307.1 ,,682.1 ,,"6,152.3 ",
,,7006,A,LR,DO,34,65,,"5,024.3 ",,"5,042.7 ",,"5,024.2 ",,193.8 ,,189.9 ,,"14,509.5 ",,"127,210.2 ",
,,7006,A,MB,DO,348,477,,"16,691.8 ",,"19,852.3 ",,"16,679.5 ",,"1,421.8 ",,"1,262.4 ",,"30,325.1 ",,"120,504.0 ",
,,,,Total,,476,643,,"21,716.0 ",,"31,014.9 ",,"26,832.3 ",,"1,996.4 ",,"1,759.5 ",,"45,516.7 ",,"253,866.5 ",
MO,City Utilities of Springfield Transit Services (The Bus),,,,,,,,,,,,,,,,,,,,,
,,7003,A,DR,DO,4,5,,0.0 ,,139.3 ,,120.6 ,,10.0 ,,8.7 ,,17.6 ,,103.2 ,
,,7003,A,MB,DO,19,26,,"1,046.4 ",,"1,045.5 ",,"1,021.8 ",,74.7 ,,72.2 ,,"1,398.4 ",,"5,466.8 ",
,,,,Total,,23,31,,"1,046.4 ",,"1,184.8 ",,"1,142.4 ",,84.6 ,,80.9 ,,"1,416.0 ",,"5,570.0 ",
MO,Columbia Transit (CT),,,,,,,,,,,,,,,,,,,,,
,,7016,A,DR,DO,4,9,,0.0 ,,151.8 ,Q,118.0 ,Q,14.0 ,Q,13.4 ,Q,23.6 ,,118.0 ,
,,7016,A,MB,DO,11,16,,439.4 ,,456.2 ,,438.8 ,,34.4 ,,32.5 ,,532.8 ,,"2,557.5 ",
,,,,Total,,15,25,,439.4 ,,608.0 ,,556.8 ,,48.4 ,,45.9 ,,556.4 ,,"2,675.5 ",
MO,Kansas City Area Transportation Authority (KCATA),,,,,,,,,,,,,,,,,,,,,
,,7005,B,DR,DO,9,24,,0.0 ,,637.8 ,,520.3 ,,40.7 ,,34.6 ,,138.4 ,,810.4 ,
,,7005,B,DR,PT,81,122,,0.0 ,,"3,428.1 ",,"1,634.8 ",,192.6 ,,73.5 ,,243.9 ,,"1,793.5 ",
,,7005,B,MB,DO,260,260,,"7,941.6 ",,"8,999.0 ",,"7,909.9 ",,556.0 ,,512.7 ,,"12,936.1 ",,"46,542.1 ",
,,7005,B,VP,DO,30,36,,0.0 ,,509.9 ,,509.9 ,,11.3 ,,11.3 ,,67.4 ,,"2,452.9 ",
,,,,Total,,380,442,,"7,941.6 ",,"13,574.8 ",,"10,574.9 ",,800.6 ,,632.2 ,,"13,385.9 ",,"51,598.8 ",
MO,Missouri State University (SMSU),,,,,,,,,,,,,,,,,,,,,
,,7036,B,MB,PT,10,16,,182.6 ,,193.8 ,,182.6 ,,23.2 ,,21.9 ,,850.0 ,,0.0 ,W
MO,St. Joseph Transit (The Ride),,,,,,,,,,,,,,,,,,,,,
,,7032,A,MB,DO,18,21,,573.8 ,,773.8 ,,736.1 ,,70.6 ,,66.3 ,,349.6 ,,"1,708.5 ",
MS,City of Jackson Transit System (JATRAN),,,,,,,,,,,,,,,,,,,,,
,,4015,A,DR,DO,8,11,,0.0 ,,299.4 ,Q,299.4 ,Q,23.6 ,,23.6 ,Q,33.7 ,,299.4 ,
,,4015,A,MB,DO,27,37,,"1,013.1 ",,"1,030.1 ",Q,947.6 ,,63.4 ,Q,59.8 ,Q,756.3 ,,"1,180.0 ",
,,,,Total,,35,48,,"1,013.1 ",,"1,329.5 ",,"1,247.0 ",,87.0 ,,83.4 ,,789.9 ,,"1,479.5 ",
MS,Coast Transit Authority (CTA),,,,,,,,,,,,,,,,,,,,,
,,4014,A,DR,DO,14,17,,0.0 ,,402.5 ,,402.5 ,,25.7 ,,25.7 ,,81.7 ,,865.4 ,
,,4014,A,MB,DO,18,23,,792.2 ,,824.6 ,,770.4 ,,68.1 ,Q,61.4 ,Q,533.5 ,,"2,672.0 ",
,,,,Total,,32,40,,792.2 ,,"1,227.1 ",,"1,172.8 ",,93.9 ,,87.1 ,,615.3 ,,"3,537.4 ",
MT,Billings Metropolitan Transit,,,,,,,,,,,,,,,,,,,,,
,,8004,A,DR,DO,11,15,,0.0 ,,211.8 ,,173.8 ,,18.4 ,,15.3 ,,66.8 ,,354.1 ,
,,8004,A,MB,DO,20,23,,636.1 ,,655.3 ,Q,635.6 ,Q,40.4 ,Q,39.2 ,Q,652.5 ,,"2,121.4 ",
,,,,Total,,31,38,,636.1 ,,867.1 ,,809.4 ,,58.8 ,,54.4 ,,719.3 ,,"2,475.4 ",
MT,Great Falls Transit District (GFTD),,,,,,,,,,,,,,,,,,,,,
,,8012,A,DR,DO,5,5,,0.0 ,,110.3 ,Q,59.0 ,Q,10.6 ,Q,9.7 ,Q,22.5 ,,0.0 ,W
,,8012,A,MB,DO,7,20,,291.8 ,,315.2 ,,292.4 ,,25.6 ,,24.0 ,,397.0 ,,0.0 ,W
,,,,Total,,12,25,,291.8 ,,425.5 ,,351.4 ,,36.2 ,,33.7 ,,419.5 ,,0.0 ,Q
MT,Missoula Urban Transportation District (Mountain Line),,,,,,,,,,,,,,,,,,,,,
,,8009,A,DR,DO,4,5,,0.0 ,,104.5 ,,101.0 ,,8.8 ,,8.5 ,,19.1 ,,0.0 ,Q
,,8009,A,MB,DO,16,20,,606.4 ,Q,618.4 ,Q,606.6 ,Q,40.4 ,Q,39.5 ,Q,678.4 ,,0.0 ,W
,,,,Total,,20,25,,606.4 ,,723.0 ,,707.6 ,,49.2 ,,48.1 ,,697.5 ,,0.0 ,Q
NC,Asheville Transit System,,,,,,,,,,,,,,,,,,,,,
,,4005,B,DR,PT,6,36,,0.0 ,,185.4 ,,185.4 ,,12.5 ,,12.5 ,,22.6 ,,98.5 ,Q
,,4005,B,MB,DO,16,19,,858.6 ,,860.9 ,,853.8 ,,58.7 ,,58.2 ,,"1,055.3 ",,"2,469.3 ",
,,,,Total,,22,55,,858.6 ,,"1,046.4 ",,"1,039.2 ",,71.1 ,,70.7 ,,"1,077.8 ",,"2,567.9 ",
NC,Capital Area Transit (CAT),,,,,,,,,,,,,,,,,,,,,
,,4007,B,DR,DO,7,9,,0.0 ,,227.8 ,,204.2 ,,16.8 ,,15.5 ,,145.5 ,,619.8 ,
,,4007,B,MB,DO,46,60,,"1,954.0 ",,"2,132.7 ",,"1,953.2 ",,159.2 ,,149.2 ,,"3,409.9 ",,"10,943.0 ",
,,,,Total,,53,69,,"1,954.0 ",,"2,360.6 ",,"2,157.4 ",,176.0 ,,164.6 ,,"3,555.4 ",,"11,562.9 ",
NC,Chapel Hill Transit (CHT),,,,,,,,,,,,,,,,,,,,,
,,4051,A,DR,DO,11,14,,0.0 ,,333.1 ,,316.5 ,,28.7 ,,27.9 ,,73.6 ,,356.1 ,
,,4051,A,MB,DO,70,83,,"1,822.1 ",,"1,970.5 ",,"1,823.1 ",,148.4 ,,138.2 ,,"5,192.7 ",,"11,623.5 ",
,,,,Total,,81,97,,"1,822.1 ",,"2,303.6 ",,"2,139.6 ",,177.1 ,,166.1 ,,"5,266.2 ",,"11,979.6 ",
NC,Charlotte Area Transit System (CATS),,,,,,,,,,,,,,,,,,,,,
,,4008,B,DR,DO,60,83,,0.0 ,,"2,026.0 ",,"1,607.9 ",,140.5 ,,123.2 ,,206.2 ,,"1,831.7 ",
,,4008,B,MB,DO,235,303,,"9,622.1 ",,"10,496.6 ",,"9,617.9 ",,740.0 ,,692.7 ,,"18,255.8 ",,"75,040.2 ",
,,4008,B,MB,PT,8,10,,461.5 ,,490.6 ,,461.5 ,,31.5 ,,30.0 ,,167.7 ,,794.1 ,
,,4008,B,VP,DO,60,90,,0.0 ,,"1,617.7 ",,"1,590.5 ",,32.6 ,,32.2 ,,245.9 ,,"12,412.3 ",
,,,,Total,,363,486,,"10,083.6 ",,"14,630.9 ",,"13,277.8 ",,944.6 ,,878.1 ,,"18,875.6 ",,"90,078.3 ",
NC,Durham Area Transit Authority (DATA),,,,,,,,,,,,,,,,,,,,,
,,4087,B,DR,PT,28,39,,0.0 ,,637.7 ,,586.6 ,,39.3 ,,36.1 ,,71.3 ,,433.5 ,
,,4087,B,MB,PT,35,42,,"2,252.5 ",,"2,414.8 ",,"2,252.0 ",,168.9 ,,159.9 ,,"3,919.9 ",,"11,760.2 ",
,,,,Total,,63,81,,"2,252.5 ",,"3,052.5 ",,"2,838.6 ",,208.2 ,,196.0 ,,"3,991.2 ",,"12,193.7 ",
NC,Fayetteville Area System of Transit (FAST),,,,,,,,,,,,,,,,,,,,,
,,4009,A,DR,DO,14,20,,0.0 ,,471.8 ,,471.8 ,,17.6 ,,17.6 ,,40.5 ,,351.8 ,
,,4009,A,MB,DO,16,21,,773.3 ,,775.1 ,Q,773.3 ,Q,60.2 ,Q,58.7 ,Q,"1,323.9 ",Q,"3,879.1 ",
,,,,Total,,30,41,,773.3 ,,"1,246.9 ",,"1,245.1 ",,77.8 ,,76.4 ,,"1,364.5 ",,"4,230.9 ",
NC,Greensboro Transit Authority (GTA),,,,,,,,,,,,,,,,,,,,,
,,4093,B,DR,PT,26,32,,0.0 ,,954.6 ,,885.8 ,,53.8 ,,49.3 ,,140.3 ,,"1,304.3 ",
,,4093,B,MB,PT,22,28,,"1,318.2 ",,"1,329.4 ",,"1,318.2 ",,106.7 ,,104.5 ,,"2,340.6 ",,"7,232.7 ",
,,,,Total,,48,60,,"1,318.2 ",,"2,284.0 ",,"2,204.0 ",,160.4 ,,153.7 ,,"2,480.9 ",,"8,537.0 ",
NC,High Point Transit (Hi tran),,,,,,,,,,,,,,,,,,,,,
,,4011,B,DR,DO,3,3,,0.0 ,,61.4 ,,61.4 ,,5.7 ,,5.7 ,,21.0 ,,65.2 ,
,,4011,B,DR,PT,3,11,,0.0 ,,51.3 ,,51.3 ,,7.1 ,,7.1 ,,16.6 ,,56.3 ,
,,4011,B,MB,DO,11,15,,396.3 ,,0.0 ,D,399.3 ,,0.0 ,,28.9 ,,561.0 ,,"1,290.4 ",D
,,,,Total,,17,29,,396.3 ,,112.8 ,Q,512.1 ,,12.8 ,,41.7 ,,598.6 ,,"1,411.9 ",Q
NC,Research Triangle Regional Public Transportation Authority (TTA),,,,,,,,,,,,,,,,,,,,,
,,4108,A,DR,DO,5,5,,0.0 ,,171.8 ,,120.6 ,,8.4 ,,5.0 ,,8.1 ,,127.2 ,
,,4108,A,MB,DO,48,67,,"2,055.2 ",,"2,384.7 ",,"2,102.8 ",,120.8 ,,91.9 ,,723.2 ,,"6,204.2 ",
,,4108,A,VP,DO,51,74,,0.0 ,,921.6 ,,868.6 ,,25.7 ,,24.7 ,,320.8 ,,"11,398.7 ",
,,,,Total,,104,146,,"2,055.2 ",,"3,478.1 ",,"3,092.0 ",,154.9 ,,121.6 ,,"1,052.1 ",,"17,730.1 ",
NC,Town of Cary (CTRAN),,,,,,,,,,,,,,,,,,,,,
,,4143,B,DR,PT,11,13,,0.0 ,,461.0 ,,401.5 ,,23.3 ,,21.9 ,,45.8 ,,333.0 ,
NC,Wilmington Transit Authority (Wave),,,,,,,,,,,,,,,,,,,,,
,,4006,A,DR,DO,2,4,,0.0 ,,19.4 ,,10.7 ,,1.8 ,,1.0 ,,1.9 ,,6.4 ,Q
,,4006,A,MB,DO,19,29,,697.2 ,,710.2 ,,696.5 ,,56.8 ,,55.9 ,,"1,484.8 ",,"3,712.1 ",Q
,,,,Total,,21,33,,697.2 ,,729.5 ,,707.1 ,,58.6 ,,56.8 ,,"1,486.8 ",,"3,718.5 ",
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County (WSTA),,,,,,,,,,,,,,,,,,,,,
,,4012,A,DR,DO,15,19,,0.0 ,,542.8 ,,502.8 ,,33.7 ,,33.4 ,,119.2 ,Q,394.6 ,
,,4012,A,MB,DO,33,54,,"1,481.3 ",,"1,513.1 ",,"1,485.4 ",,123.7 ,,120.0 ,,"2,742.3 ",,"5,457.2 ",
,,,,Total,,48,73,,"1,481.3 ",,"2,055.9 ",,"1,988.3 ",,157.4 ,,153.4 ,,"2,861.5 ",,"5,851.8 ",
ND,Bis-Man Transit Board (CAT),,,,,,,,,,,,,,,,,,,,,
,,8019,B,DR,PT,27,27,,0.0 ,,710.5 ,,710.5 ,,37.6 ,,37.6 ,,190.6 ,,710.5 ,
,,8019,B,MB,PT,8,8,,177.6 ,,177.8 ,,177.6 ,,11.2 ,Q,11.2 ,Q,54.6 ,,171.3 ,
,,,,Total,,35,35,,177.6 ,,888.4 ,,888.2 ,,48.9 ,,48.9 ,,245.1 ,,881.8 ,
ND,Cities Area Transit (CAT),,,,,,,,,,,,,,,,,,,,,
,,8008,B,DR,DO,2,2,,0.0 ,,34.3 ,Q,32.5 ,Q,4.0 ,Q,3.3 ,Q,12.5 ,,20.0 ,
,,8008,B,DR,PT,11,11,,0.0 ,,275.1 ,,246.9 ,,17.9 ,,13.7 ,,47.1 ,,173.6 ,
,,8008,B,MB,DO,7,14,,291.9 ,,339.2 ,Q,310.0 ,Q,21.1 ,Q,19.7 ,Q,247.3 ,,356.4 ,
,,,,Total,,20,27,,291.9 ,,648.6 ,,589.4 ,,43.1 ,,36.7 ,,306.8 ,,550.0 ,
ND,Fargo Metropolitan Area Transit (MAT),,,,,,,,,,,,,,,,,,,,,
,,8003,B,DR,PT,8,8,,0.0 ,,230.1 ,,218.3 ,,17.7 ,,16.7 ,,39.7 ,,179.1 ,
,,8003,B,MB,PT,12,15,,541.2 ,,555.0 ,,540.1 ,,40.6 ,,39.7 ,,736.1 ,,"2,047.7 ",
,,,,Total,,20,23,,541.2 ,,785.1 ,,758.4 ,,58.3 ,,56.4 ,,775.8 ,,"2,226.8 ",
NE,StarTran (StarTran),,,,,,,,,,,,,,,,,,,,,
,,7001,B,DR,DO,7,9,,0.0 ,,215.3 ,,163.3 ,,19.7 ,,16.2 ,,28.2 ,,143.9 ,
,,7001,B,DR,PT,11,44,,0.0 ,,97.5 ,,86.3 ,,4.9 ,,4.0 ,,16.5 ,,79.5 ,
,,7001,B,MB,DO,50,60,,"1,417.9 ",,"1,587.5 ",,"1,418.0 ",,122.7 ,,109.6 ,,"1,508.1 ",,"4,714.2 ",
,,,,Total,,68,113,,"1,417.9 ",,"1,900.3 ",,"1,667.5 ",,147.3 ,,129.8 ,,"1,552.8 ",,"4,937.6 ",
NE,Transit Authority of Omaha (MAT),,,,,,,,,,,,,,,,,,,,,
,,7002,A,DR,DO,12,14,,0.0 ,,448.1 ,,401.8 ,,31.2 ,,27.2 ,,34.9 ,Q,227.4 ,Q
,,7002,A,MB,DO,107,132,,"4,297.8 ",,"4,289.4 ",,"3,971.6 ",,315.7 ,,293.6 ,,"4,487.6 ",,"17,259.8 ",Q
,,,,Total,,119,146,,"4,297.8 ",,"4,737.5 ",,"4,373.4 ",,346.9 ,,320.8 ,,"4,522.5 ",,"17,487.2 ",
NH,Cooperative Alliance for Seacoast Transportation (COAST),,,,,,,,,,,,,,,,,,,,,
,,1086,B,DR,DO,1,7,,0.0 ,,30.5 ,,7.7 ,,1.6 ,,0.5 ,,1.7 ,,7.5 ,
,,1086,B,MB,DO,11,19,,449.1 ,,505.1 ,,448.5 ,,29.9 ,,27.0 ,,255.7 ,,"2,063.3 ",
,,1086,B,MB,PT,4,8,,51.7 ,,84.2 ,,51.7 ,,6.2 ,,5.1 ,,38.5 ,,422.1 ,
,,,,Total,,16,34,,500.8 ,,619.8 ,,507.9 ,,37.7 ,,32.6 ,,295.8 ,,"2,492.8 ",
NH,Manchester Transit Authority (MTA),,,,,,,,,,,,,,,,,,,,,
,,1002,A,DR,DO,3,4,,0.0 ,,65.0 ,,56.8 ,,5.2 ,,3.9 ,,21.6 ,,43.2 ,
,,1002,A,MB,DO,13,15,,478.1 ,,498.5 ,Q,478.1 ,,38.2 ,Q,35.9 ,,383.0 ,,"1,176.5 ",
,,,,Total,,16,19,,478.1 ,,563.4 ,,534.8 ,,43.4 ,,39.8 ,,404.6 ,,"1,219.7 ",
NH,Nashua Transit System (NTS),,,,,,,,,,,,,,,,,,,,,
,,1087,B,DR,PT,10,12,,0.0 ,,262.8 ,,249.6 ,,19.1 ,,17.3 ,,39.0 ,,280.9 ,
,,1087,B,MB,PT,5,5,,256.8 ,,247.2 ,,234.7 ,,24.4 ,,22.4 ,,281.5 ,,"1,379.6 ",
,,,,Total,,15,17,,256.8 ,,509.9 ,,484.4 ,,43.5 ,,39.7 ,,320.6 ,,"1,660.5 ",
NJ, Cumberland County Office on Aging (CCOOA),,,,,,,,,,,,,,,,,,,,,
,,2155,A,DR,DO,25,35,,0.0 ,,781.8 ,,748.5 ,,43.2 ,,41.5 ,,139.2 ,,748.5 ,
NJ,"Academy Lines, Inc.",,,,,,,,,,,,,,,,,,,,,
,,2122,E,MB,DO,278,307,,"8,541.1 ",,"9,754.6 ",,"8,456.4 ",,420.1 ,,384.1 ,,"17,088.5 ",,"226,488.7 ",
NJ,"Community Transit, Inc. (Community Transit)",,,,,,,,,,,,,,,,,,,,,
,,2160,E,MB,DO,21,23,,920.8 ,,"1,156.9 ",,914.3 ,,76.5 ,,67.7 ,,596.4 ,,"14,877.5 ",
NJ,DeCamp Bus Lines,,,,,,,,,,,,,,,,,,,,,
,,2161,E,MB,DO,57,80,,"2,355.2 ",,"2,389.5 ",,"1,753.6 ",,139.5 ,,106.3 ,,"2,267.7 ",,"44,714.4 ",
NJ,"Hudson Transit Lines, Inc. (Short Line)",,,,,,,,,,,,,,,,,,,,,
,,2126,E,MB,DO,144,180,,"7,889.6 ",,"8,122.3 ",,"7,892.1 ",,180.0 ,,175.0 ,,"2,635.7 ",,"159,368.8 ",
NJ,"Lakeland Bus Lines, Inc.",,,,,,,,,,,,,,,,,,,,,
,,2163,E,MB,DO,57,66,,"2,974.0 ",,"3,458.7 ",,"2,968.0 ",,95.8 ,,83.2 ,,"1,889.6 ",,"50,073.7 ",
NJ,Leisure Line,,,,,,,,,,,,,,,,,,,,,
,,2164,E,MB,DO,33,35,,585.7 ,,591.6 ,,582.7 ,,18.2 ,,17.9 ,,420.4 ,,"21,479.9 ",
NJ,New Jersey Transit Corporation (NJ TRANSIT),,,,,,,,,,,,,,,,,,,,,
,,2080,B,CR,DO,740,"1,092",,"53,179.7 ",,"59,024.6 ",,"52,860.6 ",,"1,891.4 ",,"1,734.1 ",,"67,016.8 ",,"1,824,789.3 ",
,,2080,B,CR,PT,45,45,,"1,331.1 ",,"1,327.8 ",,"1,327.8 ",,25.8 ,,25.8 ,,"1,777.4 ",Q,"65,670.9 ",Q
,,2080,B,DR,PT,294,294,,0.0 ,,"10,149.5 ",,"8,439.2 ",,631.1 ,,545.0 ,,994.8 ,,"4,082.8 ",Q
,,2080,B,LR,DO,14,18,,573.0 ,,578.5 ,,573.0 ,,52.9 ,,50.2 ,,"5,112.1 ",,"13,055.7 ",
,,2080,B,LR,PT,37,37,,"1,061.6 ",,"1,061.6 ",,"1,061.6 ",,88.7 ,,88.7 ,,"4,756.8 ",,"22,819.1 ",
,,2080,B,MB,DO,"1,686","2,009",,"66,304.0 ",,"84,737.5 ",,"66,415.4 ",,"5,231.5 ",,"4,400.8 ",,"138,820.6 ",,"884,117.7 ",
,,2080,B,MB,PT,231,278,,"7,760.5 ",,"8,349.5 ",,"7,731.0 ",,552.8 ,,530.7 ,Q,"10,799.0 ",Q,"46,360.3 ",Q
