State,Name,ID,Org Type ,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips ,,,
ID,Targhee Regional Public Transit Authority (TRPTA),0042,A,MB,DO,5,6,,151.0 ,,157.1 ,,144.6 ,,12.6 ,,11.9 ,,47.6 ,,0.0 ,
,,,,Total,,10,12,,151.0 ,,264.2 ,,243.2 ,,18.0 ,,16.8 ,,62.5 ,,0.0 ,Q
ID,ValleyRide (ValleyRide),0011,B,DR,DO,8,9,,0.0 ,,234.5 ,,202.6 ,,17.3 ,,15.3 ,,35.5 ,,215.1 ,
ID,ValleyRide (ValleyRide),0011,B,DR,PT,1,2,,0.0 ,,23.1 ,,17.4 ,,2.3 ,,1.9 ,,2.8 ,,17.4 ,Q
ID,ValleyRide (ValleyRide),0011,B,MB,DO,26,34,,850.0 ,,949.6 ,,850.0 ,,72.6 ,,67.1 ,,928.7 ,,"3,422.1 ",
ID,ValleyRide (ValleyRide),0011,B,MB,PT,10,11,,455.1 ,,503.4 ,,455.1 ,,23.2 ,,20.8 ,,123.7 ,,"1,330.7 ",
,,,,Total,,45,56,,"1,305.1 ",,"1,710.6 ",,"1,525.0 ",,115.4 ,,105.1 ,,"1,090.8 ",,"4,985.4 ",
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,DR,DO,4,7,,0.0 ,,100.4 ,,99.2 ,,8.4 ,,8.1 ,,18.5 ,,89.0 ,
IL,Bloomington-Normal Public Transit System (B-NPTS),5047,A,MB,DO,19,29,,"1,009.3 ",,"1,037.4 ",,"1,011.1 ",,76.1 ,,74.6 ,,"1,545.3 ",,"5,736.0 ",
,,,,Total,,23,36,,"1,009.3 ",,"1,137.9 ",,"1,110.3 ",,84.5 ,,82.7 ,,"1,563.8 ",,"5,825.0 ",
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,DR,DO,7,11,,0.0 ,,274.4 ,,234.2 ,,23.2 ,,21.3 ,,102.2 ,,150.3 ,
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,DR,PT,9,9,,0.0 ,,76.0 ,,67.3 ,,10.0 ,,9.5 ,,26.4 ,,96.5 ,
IL,Champaign-Urbana Mass Transit District (C-U MTD),5060,B,MB,DO,78,95,,"2,419.0 ",,"2,606.0 ",,"2,493.9 ",,219.1 ,,214.0 ,,"9,817.5 ",,"25,068.6 ",
,,,,Total,,94,115,,"2,419.0 ",,"2,956.4 ",,"2,795.3 ",,252.3 ,,244.8 ,,"9,946.1 ",,"25,315.4 ",
IL,Chicago Transit Authority (CTA),5066,B,DR,PT,"1,280","1,506",,0.0 ,,"6,699.4 ",,"6,699.4 ",,600.3 ,,600.3 ,,"1,126.6 ",,"9,117.2 ",
IL,Chicago Transit Authority (CTA),5066,B,HR,DO,"1,002","1,190",,"68,377.2 ",,"67,841.1 ",,"67,180.0 ",,"3,940.3 ",,"3,656.0 ",,"195,169.3 ",,"1,143,033.9 ",
IL,Chicago Transit Authority (CTA),5066,B,MB,DO,"1,797","2,140",,"67,299.7 ",,"68,204.0 ",,"66,240.0 ",,"6,859.1 ",,"6,723.4 ",,"298,433.2 ",,"745,521.5 ",
,,,,Total,,"4,079","4,836",,"135,676.9 ",,"142,744.5 ",,"140,119.5 ",,"11,399.7 ",,"10,979.7 ",,"494,729.1 ",,"1,897,672.7 ",
IL,City of Danville/Danville Mass Transit (DMT),5174,B,DR,PT,1,4,,0.0 ,,0.0 ,N,22.1 ,,0.0 ,N,1.4 ,,7.1 ,,23.3 ,
IL,City of Danville/Danville Mass Transit (DMT),5174,B,MB,DO,8,11,,299.0 ,,300.6 ,,299.0 ,,20.6 ,,20.5 ,,399.4 ,,828.4 ,
IL,City of Danville/Danville Mass Transit (DMT),5174,B,MB,PT,1,4,,32.0 ,,32.0 ,,32.0 ,,0.9 ,,0.9 ,,2.3 ,,72.0 ,
,,,,Total,,10,19,,331.0 ,,332.6 ,Q,353.1 ,,21.5 ,Q,22.8 ,,408.8 ,,923.6 ,
IL,City of DeKalb (DSATS),5176,B,DR,PT,21,21,,0.0 ,,557.8 ,,536.7 ,,35.6 ,,34.6 ,,123.6 ,,988.4 ,
IL,Decatur Public Transit System (DPTS),5061,B,DR,DO,5,6,,0.0 ,,136.1 ,,117.6 ,,11.0 ,,9.7 ,,18.3 ,,80.1 ,
IL,Decatur Public Transit System (DPTS),5061,B,DR,PT,8,8,,0.0 ,,56.2 ,,56.2 ,,3.1 ,,3.1 ,,16.3 ,,67.0 ,
IL,Decatur Public Transit System (DPTS),5061,B,MB,DO,18,27,,916.8 ,,923.9 ,,918.5 ,,67.5 ,,66.8 ,,"1,098.4 ",,"3,657.7 ",
,,,,Total,,31,41,,916.8 ,,"1,116.2 ",,"1,092.3 ",,81.6 ,,79.6 ,,"1,132.9 ",,"3,804.9 ",
IL,Greater Peoria Mass Transit District (CityLink),5056,B,DR,PT,24,27,,0.0 ,,726.0 ,,651.2 ,,59.0 ,,51.1 ,,124.6 ,,"1,310.6 ",
IL,Greater Peoria Mass Transit District (CityLink),5056,B,MB,DO,45,53,,"1,699.2 ",,"1,892.0 ",,"1,699.2 ",,137.1 ,,124.9 ,,"2,507.5 ",,"12,681.2 ",
,,,,Total,,69,80,,"1,699.2 ",,"2,618.0 ",,"2,350.4 ",,196.0 ,,176.0 ,,"2,632.1 ",,"13,991.8 ",
IL,Madison County Transit District (MCT),5146,B,DR,PT,47,50,,0.0 ,,"1,378.0 ",,"1,174.3 ",,82.9 ,,75.5 ,,185.9 ,,"1,552.4 ",
IL,Madison County Transit District (MCT),5146,B,MB,PT,62,76,,"3,099.4 ",,"3,707.1 ",,"3,099.1 ",,187.5 ,,167.4 ,,"2,063.5 ",,"13,946.2 ",
IL,Madison County Transit District (MCT),5146,B,VP,PT,103,109,,0.0 ,,"2,401.5 ",,"2,396.8 ",,56.5 ,,56.4 ,,364.9 ,,"15,289.1 ",
,,,,Total,,212,235,,"3,099.4 ",,"7,486.7 ",,"6,670.2 ",,327.0 ,,299.3 ,,"2,614.3 ",,"30,787.7 ",
IL,Northeast Illinois Regional Commuter Railroad Corporation (Metra),5118,A,CR,DO,"1,054","1,156",,"39,856.9 ",,"43,264.5 ",,"41,028.0 ",,"1,380.6 ",,"1,326.6 ",,"72,064.3 ",,"1,636,188.8 ",
IL,Pace - Suburban Bus Division (PACE),5113,B,DR,DO,5,5,,0.0 ,,129.8 ,,95.2 ,,8.2 ,,6.8 ,,34.6 ,,207.9 ,
IL,Pace - Suburban Bus Division (PACE),5113,B,DR,PT,881,997,,0.0 ,,"18,625.5 ",Q,"17,228.6 ",Q,"1,357.9 ",Q,"1,260.0 ",Q,"2,659.1 ",Q,"18,050.3 ",
IL,Pace - Suburban Bus Division (PACE),5113,B,MB,DO,506,587,,"17,889.1 ",,"21,347.5 ",,"17,860.4 ",,"1,426.2 ",,"1,283.2 ",,"30,689.3 ",,"206,508.6 ",
IL,Pace - Suburban Bus Division (PACE),5113,B,MB,PT,117,140,,"2,610.0 ",,"3,174.2 ",,"2,609.0 ",,208.1 ,,177.2 ,,"3,001.7 ",,"19,601.3 ",
IL,Pace - Suburban Bus Division (PACE),5113,B,VP,DO,644,740,,0.0 ,,"9,792.0 ",,"8,773.2 ",,355.6 ,,311.5 ,,"1,718.4 ",,"40,184.4 ",
,,,,Total,,"2,153","2,469",,"20,499.2 ",,"53,069.1 ",,"46,566.3 ",,"3,356.1 ",,"3,038.6 ",,"38,103.1 ",,"284,552.5 ",
IL,River Valley Metro Mass Transit District (RVMMTD),5159,B,DR,PT,2,3,,0.0 ,,63.1 ,,62.2 ,,5.8 ,Q,5.8 ,Q,12.6 ,,0.0 ,W
IL,River Valley Metro Mass Transit District (RVMMTD),5159,B,MB,PT,9,13,,538.8 ,,570.6 ,,538.8 ,,38.9 ,,37.3 ,,337.7 ,,0.0 ,W
,,,,Total,,11,16,,538.8 ,,633.7 ,,600.9 ,,44.6 ,,43.1 ,,350.3 ,,0.0 ,Q
IL,Rock Island County Metropolitan Mass Transit District (MetroLink),5057,B,DR,DO,5,6,,0.0 ,,21.7 ,,16.8 ,,1.4 ,,1.2 ,,4.5 ,,13.9 ,
IL,Rock Island County Metropolitan Mass Transit District (MetroLink),5057,B,DR,PT,5,6,,0.0 ,,103.5 ,,89.4 ,,7.0 ,,6.4 ,,10.4 ,,89.8 ,
IL,Rock Island County Metropolitan Mass Transit District (MetroLink),5057,B,MB,DO,69,75,,"2,133.7 ",,"2,276.0 ",,"2,025.2 ",,161.0 ,,149.1 ,,"2,382.6 ",,"7,925.4 ",
,,,,Total,,79,87,,"2,133.7 ",,"2,401.2 ",,"2,131.4 ",,169.4 ,,156.7 ,,"2,397.5 ",,"8,029.1 ",
IL,Rockford Mass Transit District (RMTD),5058,B,DR,DO,14,27,,0.0 ,,413.4 ,,348.9 ,,28.4 ,,24.9 ,,77.5 ,,565.6 ,
IL,Rockford Mass Transit District (RMTD),5058,B,DR,PT,5,7,,0.0 ,,64.7 ,,64.7 ,,5.5 ,,5.5 ,,22.0 ,,87.8 ,
IL,Rockford Mass Transit District (RMTD),5058,B,MB,DO,27,39,,"1,243.6 ",,"1,254.5 ",,"1,254.5 ",,91.9 ,,91.9 ,,"1,396.4 ",,"4,817.7 ",
,,,,Total,,46,73,,"1,243.6 ",,"1,732.6 ",,"1,668.1 ",,125.9 ,,122.3 ,,"1,495.9 ",,"5,471.1 ",
IL,Springfield Mass Transit District (SMTD),5059,A,DR,DO,16,19,,0.0 ,,315.8 ,,284.3 ,,24.0 ,,22.6 ,,51.7 ,,263.0 ,
IL,Springfield Mass Transit District (SMTD),5059,A,MB,DO,50,53,,"1,209.3 ",,"1,280.7 ",,"1,194.9 ",,100.7 ,,94.7 ,,"1,366.5 ",,"3,571.8 ",
,,,,Total,,66,72,,"1,209.3 ",,"1,596.5 ",,"1,479.3 ",,124.7 ,,117.4 ,,"1,418.2 ",,"3,834.8 ",
IN,Bloomington Public Transportation Corporation (BT),5110,B,DR,PT,10,10,,0.0 ,,262.2 ,,227.1 ,Q,22.8 ,,19.7 ,,37.7 ,,121.2 ,Q
IN,Bloomington Public Transportation Corporation (BT),5110,B,MB,DO,28,38,,931.3 ,,931.9 ,,892.0 ,,83.0 ,,79.7 ,,"2,363.5 ",,"6,996.0 ",
,,,,Total,,38,48,,931.3 ,,"1,194.1 ",,"1,119.0 ",,105.7 ,,99.4 ,,"2,401.3 ",,"7,117.3 ",
IN,City of Anderson Transportation System (CATS),5041,A,DR,DO,5,8,,0.0 ,,147.1 ,,139.9 ,,11.7 ,,11.2 ,,29.2 ,,114.2 ,
IN,City of Anderson Transportation System (CATS),5041,A,MB,DO,6,8,,265.7 ,,269.9 ,,261.9 ,,22.0 ,,21.7 ,,159.9 ,,562.9 ,
,,,,Total,,11,16,,265.7 ,,417.1 ,,401.9 ,,33.6 ,,32.9 ,,189.1 ,,677.1 ,
IN,City of Kokomo,5145,B,DR,DO,10,12,,0.0 ,,156.5 ,,133.2 ,,16.6 ,,15.2 ,,51.0 ,,193.0 ,
IN,City of Kokomo,5145,B,DR,PT,13,15,,0.0 ,,646.5 ,,558.8 ,,58.2 ,,52.2 ,,106.5 ,,554.5 ,
,,,,Total,,23,27,,0.0 ,,803.0 ,,692.0 ,,74.9 ,,67.4 ,,157.5 ,,747.5 ,
IN,East Chicago Transit (ECT),5042,A,DR,DO,1,2,,0.0 ,,35.7 ,,22.3 ,,3.2 ,,1.5 ,,6.5 ,,22.3 ,
IN,East Chicago Transit (ECT),5042,A,MB,DO,4,6,,225.5 ,,208.4 ,,188.5 ,,8.6 ,Q,7.9 ,,189.8 ,,267.3 ,
,,,,Total,,5,8,,225.5 ,,244.1 ,,210.8 ,,11.8 ,,9.4 ,,196.3 ,,289.6 ,
IN,Fort Wayne Public Transportation Corporation (Citilink),5044,A,DR,DO,10,12,,0.0 ,,311.4 ,,264.2 ,,20.9 ,,17.7 ,,48.7 ,,403.3 ,
IN,Fort Wayne Public Transportation Corporation (Citilink),5044,A,MB,DO,30,38,,"1,484.2 ",,"1,569.0 ",,"1,480.6 ",,115.5 ,,110.7 ,,"1,886.9 ",,"6,066.8 ",
,,,,Total,,40,50,,"1,484.2 ",,"1,880.4 ",,"1,744.9 ",,136.3 ,,128.4 ,,"1,935.6 ",,"6,470.0 ",
IN,Gary Public Transportation Corporation (GPTC),5045,A,DR,DO,4,5,,0.0 ,,94.8 ,,47.0 ,,3.6 ,,2.3 ,,7.2 ,,42.4 ,
IN,Gary Public Transportation Corporation (GPTC),5045,A,MB,DO,21,34,,969.5 ,,929.4 ,,853.9 ,,69.5 ,,67.4 ,,764.0 ,,"1,757.4 ",
,,,,Total,,25,39,,969.5 ,,"1,024.1 ",,900.9 ,,73.1 ,,69.6 ,,771.2 ,,"1,799.8 ",
IN,Greater Lafayette Public Transportation Corporation (CityBus),5051,A,DR,DO,5,6,,0.0 ,,92.6 ,,71.1 ,,7.8 ,,6.6 ,,19.9 ,,71.1 ,
IN,Greater Lafayette Public Transportation Corporation (CityBus),5051,A,MB,DO,54,62,,"1,405.8 ",,"1,571.3 ",,"1,404.9 ",,129.7 ,,121.0 ,,"4,326.2 ",,"14,139.1 ",
,,,,Total,,59,68,,"1,405.8 ",,"1,663.9 ",,"1,476.1 ",,137.5 ,,127.6 ,,"4,346.1 ",,"14,210.2 ",
IN,Hammond Transit System (HTS),5102,B,DR,PT,8,22,,0.0 ,,21.8 ,Q,16.4 ,,1.7 ,Q,1.3 ,,6.2 ,,16.4 ,
IN,Hammond Transit System (HTS),5102,B,MB,PT,11,14,,459.3 ,,490.5 ,,450.5 ,,33.0 ,,27.9 ,,431.8 ,Q,"1,991.8 ",Q
,,,,Total,,19,36,,459.3 ,,512.3 ,,467.0 ,,34.7 ,,29.2 ,,438.0 ,,"2,008.2 ",
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,DR,DO,36,42,,0.0 ,,"1,859.1 ",Q,"1,555.6 ",Q,109.2 ,Q,94.0 ,Q,191.7 ,,"1,731.1 ",
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,DR,PT,40,44,,0.0 ,,"1,686.4 ",Q,"1,426.7 ",Q,105.1 ,Q,89.0 ,Q,147.9 ,,"1,538.8 ",
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,MB,DO,122,150,,"5,960.0 ",,"6,757.7 ",N,"5,953.1 ",,464.1 ,,431.9 ,,"9,694.4 ",,"47,865.5 ",
,,,,Total,,198,236,,"5,960.0 ",,"10,303.2 ",Q,"8,935.4 ",,678.4 ,,614.8 ,,"10,034.0 ",,"51,135.4 ",
IN,Metropolitan Evansville Transit System (METS),5043,A,DR,DO,10,15,,0.0 ,,284.9 ,,239.9 ,,20.1 ,,18.6 ,,0.0 ,N,0.0 ,N
IN,Metropolitan Evansville Transit System (METS),5043,A,MB,DO,23,33,,"1,052.4 ",,"1,211.2 ",,"1,037.9 ",,96.3 ,,85.5 ,,0.0 ,N,0.0 ,N
,,,,Total,,33,48,,"1,052.4 ",,"1,496.1 ",,"1,277.7 ",,116.5 ,,104.1 ,,0.0 ,Q,0.0 ,Q
IN,Michiana Area Council of Governments (MACOG),5149,B,DR,PT,25,25,,0.0 ,,346.6 ,,330.3 ,,21.6 ,,20.7 ,,130.7 ,,406.2 ,
IN,Michiana Area Council of Governments (MACOG),5149,B,MB,PT,7,8,,429.8 ,,432.4 ,Q,429.8 ,Q,28.5 ,Q,27.0 ,Q,165.4 ,,"1,085.0 ",
,,,,Total,,32,33,,429.8 ,,778.9 ,,760.0 ,,50.1 ,,47.7 ,,296.1 ,,"1,491.2 ",
IN,Muncie Indiana Transit System (MITS),5054,A,DR,DO,9,14,,0.0 ,,358.8 ,,319.3 ,,30.7 ,,27.0 ,,84.6 ,,266.6 ,
IN,Muncie Indiana Transit System (MITS),5054,A,MB,DO,27,33,,893.7 ,,990.8 ,,893.7 ,,73.0 ,,65.8 ,,"2,048.5 ",,"5,677.4 ",
,,,,Total,,36,47,,893.7 ,,"1,349.5 ",,"1,213.0 ",,103.7 ,,92.8 ,,"2,133.1 ",,"5,944.0 ",
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,DO,4,7,,0.0 ,,65.7 ,,40.9 ,,5.4 ,,4.2 ,,11.7 ,,81.4 ,
IN,Northern Indiana Commuter Transportation District (NICTD),5104,A,CR,DO,66,68,,"3,216.9 ",,"3,832.1 ",,"3,300.7 ",,107.4 ,,93.8 ,,"4,208.2 ",,"118,250.1 ",
IN,Northwest Indiana Community Action Corporation (NWICA),5048,A,DR,DO,24,31,,0.0 ,,881.6 ,,802.3 ,,71.1 ,,66.1 ,,101.3 ,,"1,989.8 ",
IN,"Opportunity Enterprises, Inc. (OE)",5131,E,DR,DO,15,18,,0.0 ,,328.1 ,,293.1 ,,27.4 ,,25.9 ,,112.1 ,,298.2 ,
IN,South Bend Public Transportation Corporation (Transpo),5052,A,DR,DO,8,9,,0.0 ,,215.7 ,,191.7 ,,15.8 ,,14.2 ,,34.8 ,,255.1 ,
IN,South Bend Public Transportation Corporation (Transpo),5052,A,MB,DO,49,56,,"1,700.0 ",,"1,795.3 ",,"1,700.0 ",,124.6 ,,119.0 ,,"3,393.9 ",,"12,048.3 ",
,,,,Total,,57,65,,"1,700.0 ",,"2,011.0 ",,"1,891.7 ",,140.5 ,,133.2 ,,"3,428.7 ",,"12,303.4 ",
IN,"South Lake County Community Services, Inc. (SLCCS)",5167,E,DR,DO,4,7,,0.0 ,,96.4 ,,84.3 ,,6.7 ,,6.3 ,,14.1 ,,97.9 ,
IN,Terre Haute Transit Utility (THTU),5053,A,DR,DO,3,4,,0.0 ,,93.8 ,,90.1 ,,11.7 ,,11.2 ,,21.4 ,,108.3 ,
IN,Terre Haute Transit Utility (THTU),5053,A,MB,DO,7,10,,283.3 ,,295.6 ,,261.3 ,,27.9 ,,25.1 ,,163.2 ,,264.3 ,
,,,,Total,,10,14,,283.3 ,,389.5 ,,351.4 ,,39.7 ,,36.3 ,,184.5 ,,372.5 ,
KS,City of Lawrence - Lawrence Transit System,7033,B,DR,PT,11,15,,0.0 ,,296.0 ,,273.2 ,,24.5 ,,22.7 ,,55.2 ,,238.8 ,
KS,City of Lawrence - Lawrence Transit System,7033,B,MB,PT,10,17,,568.5 ,,584.5 ,,560.3 ,,44.3 ,,42.8 ,,421.9 ,,909.7 ,
,,,,Total,,21,32,,568.5 ,,880.5 ,,833.5 ,,68.8 ,,65.5 ,,477.0 ,,"1,148.5 ",
KS,"Johnson County Kansas, aka: Johnson County Transit (The JO)",7035,B,DR,PT,35,38,,0.0 ,,914.6 ,,663.7 ,,49.9 ,,40.2 ,,100.7 ,,933.6 ,
KS,"Johnson County Kansas, aka: Johnson County Transit (The JO)",7035,B,MB,PT,38,45,,758.8 ,,"1,230.1 ",,758.8 ,,53.6 ,,39.3 ,,295.5 ,,"4,107.4 ",
,,,,Total,,73,83,,758.8 ,,"2,144.8 ",,"1,422.5 ",,103.6 ,,79.5 ,,396.2 ,,"5,041.0 ",
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,DR,DO,10,15,,0.0 ,,327.5 ,Q,293.6 ,Q,19.8 ,Q,18.3 ,Q,59.6 ,Q,426.2 ,Q
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,DR,PT,10,29,,0.0 ,,156.8 ,Q,156.8 ,Q,15.3 ,Q,15.3 ,Q,43.5 ,Q,227.3 ,Q
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,MB,DO,25,35,,915.4 ,,974.2 ,,928.3 ,,64.9 ,,62.8 ,,"1,432.5 ",,"4,870.4 ",
,,,,Total,,45,79,,915.4 ,,"1,458.5 ",,"1,378.7 ",,100.0 ,,96.5 ,,"1,535.6 ",,"5,523.9 ",
KS,Wichita Transit (WT),7015,B,DR,DO,17,23,,0.0 ,,788.0 ,Q,689.8 ,Q,37.1 ,Q,31.1 ,Q,79.0 ,Q,662.3 ,Q
KS,Wichita Transit (WT),7015,B,DR,PT,54,85,,0.0 ,,"1,442.3 ",Q,"1,225.9 ",Q,80.4 ,Q,68.3 ,Q,247.3 ,Q,"1,129.9 ",Q
KS,Wichita Transit (WT),7015,B,MB,DO,38,51,,"1,489.1 ",Q,"1,743.4 ",Q,"1,489.1 ",Q,115.8 ,Q,95.6 ,Q,"1,978.1 ",Q,"9,387.6 ",Q
,,,,Total,,109,159,,"1,489.1 ",,"3,973.7 ",,"3,404.8 ",,233.2 ,,195.0 ,,"2,304.5 ",,"11,179.8 ",
KY,Lexington Transit Authority (LexTran),4017,B,DR,PT,16,19,,0.0 ,,883.5 ,,815.0 ,,65.0 ,,60.7 ,,114.7 ,,682.2 ,
KY,Lexington Transit Authority (LexTran),4017,B,MB,DO,38,47,,"1,509.1 ",,"1,553.5 ",,"1,495.7 ",,126.0 ,,122.3 ,,"3,794.1 ",,"11,897.0 ",
,,,,Total,,54,66,,"1,509.1 ",,"2,437.0 ",,"2,310.7 ",,191.0 ,,183.0 ,,"3,908.8 ",,"12,579.1 ",
KY,Transit Authority of Northern Kentucky (TANK),4019,A,DR,DO,21,27,,0.0 ,,951.6 ,,809.3 ,,51.2 ,,45.8 ,,96.3 ,,"1,032.4 ",
KY,Transit Authority of Northern Kentucky (TANK),4019,A,MB,DO,79,101,,"2,657.6 ",,"3,569.9 ",,"2,835.1 ",,223.4 ,,191.3 ,,"3,542.6 ",,"18,552.8 ",
,,,,Total,,100,128,,"2,657.6 ",,"4,521.6 ",,"3,644.4 ",,274.6 ,,237.1 ,,"3,638.8 ",,"19,585.2 ",
KY,Transit Authority of River City (TARC),4018,B,DR,DO,4,5,,0.0 ,,105.6 ,,76.0 ,,7.8 ,,4.2 ,,18.3 ,,293.7 ,
KY,Transit Authority of River City (TARC),4018,B,DR,PT,78,83,,0.0 ,,"4,524.0 ",,"3,942.5 ",,262.0 ,,226.4 ,,336.0 ,,"3,771.5 ",
KY,Transit Authority of River City (TARC),4018,B,MB,DO,191,255,,"7,589.7 ",,"8,429.2 ",,"7,588.7 ",,624.3 ,,593.2 ,,"14,590.6 ",,"52,372.2 ",
KY,Transit Authority of River City (TARC),4018,B,MB,PT,8,9,,186.6 ,,252.0 ,,186.6 ,,15.6 ,,11.8 ,,79.3 ,,239.3 ,
,,,,Total,,281,352,,"7,776.3 ",,"13,310.8 ",,"11,793.7 ",,909.7 ,,835.5 ,,"15,024.3 ",,"56,676.7 ",
LA,Capital Area Transit System (CATS),6022,B,DR,PT,17,18,,0.0 ,,531.8 ,,440.2 ,,51.6 ,,41.7 ,,68.2 ,Q,469.9 ,Q
LA,Capital Area Transit System (CATS),6022,B,MB,DO,91,104,,"4,367.1 ",,"4,629.7 ",,"4,357.5 ",,285.3 ,,266.0 ,,"4,512.3 ",Q,"16,721.4 ",Q
,,,,Total,,108,122,,"4,367.1 ",,"5,161.6 ",,"4,797.6 ",,336.8 ,,307.7 ,,"4,580.5 ",,"17,191.3 ",
LA,City of Alexandria (Atrans),6025,A,DR,DO,3,4,,0.0 ,,134.1 ,,128.5 ,,7.8 ,,7.2 ,,18.4 ,,84.8 ,
LA,City of Alexandria (Atrans),6025,A,MB,DO,8,11,,457.4 ,,467.5 ,,456.8 ,,30.5 ,,29.9 ,,676.4 ,,"2,751.3 ",
,,,,Total,,11,15,,457.4 ,,601.6 ,,585.3 ,,38.3 ,,37.0 ,,694.9 ,,"2,836.0 ",
LA,City of Monroe Transit System (MTS),6026,A,DR,DO,2,3,,0.0 ,,72.1 ,,70.1 ,,6.7 ,,6.4 ,,8.5 ,,38.8 ,
LA,City of Monroe Transit System (MTS),6026,A,MB,DO,14,23,,681.0 ,,685.3 ,,680.8 ,,45.9 ,,45.6 ,,"1,101.6 ",,"10,365.7 ",
,,,,Total,,16,26,,681.0 ,,757.3 ,,750.9 ,,52.5 ,,51.9 ,,"1,110.1 ",,"10,404.4 ",
LA,Crescent City Connection Division - Louisiana Department of Transportation (CCCD),6020,C,FB,DO,5,6,,29.7 ,,26.1 ,,26.1 ,,13.0 ,,13.0 ,,"1,347.7 ",,673.8 ,
LA,Jefferson Parish Department of Transit Administration (Jet),6088,B,DR,PT,12,16,,0.0 ,,345.2 ,,306.4 ,,36.0 ,,31.5 ,,56.0 ,,427.4 ,
LA,Jefferson Parish Department of Transit Administration (Jet),6088,B,MB,PT,23,62,,"1,151.6 ",,"1,240.5 ",,"1,151.1 ",,80.6 ,,76.5 ,,"2,237.3 ",,"10,824.1 ",
,,,,Total,,35,78,,"1,151.6 ",,"1,585.7 ",,"1,457.5 ",,116.6 ,,108.0 ,,"2,293.3 ",,"11,251.5 ",
LA,Lafayette Transit System (LTS),6038,B,DR,PT,5,7,,0.0 ,,225.7 ,Q,197.0 ,Q,15.9 ,Q,14.0 ,Q,50.5 ,Q,171.6 ,Q
LA,Lafayette Transit System (LTS),6038,B,MB,DO,13,19,,599.0 ,,579.0 ,Q,537.3 ,Q,46.3 ,Q,43.6 ,Q,"1,355.4 ",Q,"5,233.4 ",Q
LA,Lafayette Transit System (LTS),6038,B,MB,PT,4,5,,84.6 ,,78.8 ,Q,66.6 ,Q,5.8 ,Q,5.2 ,Q,142.5 ,Q,651.0 ,Q
,,,,Total,,22,31,,683.6 ,,883.6 ,,801.0 ,,68.0 ,,62.9 ,,"1,548.3 ",,"6,056.0 ",
LA,New Orleans Regional Transit Authority (NORTA),6032,A,DR,DO,19,60,,0.0 ,,258.8 ,,223.5 ,,28.0 ,,23.4 ,,37.9 ,,258.1 ,
LA,New Orleans Regional Transit Authority (NORTA),6032,A,LR,DO,7,35,,164.2 ,,171.1 ,,164.2 ,,32.4 ,,31.3 ,,605.9 ,,763.0 ,
LA,New Orleans Regional Transit Authority (NORTA),6032,A,MB,DO,74,88,,"3,213.1 ",,"3,499.6 ",,"3,213.1 ",,269.3 ,,247.0 ,,"6,372.7 ",,"26,463.9 ",
,,,,Total,,100,183,,"3,377.3 ",,"3,929.4 ",,"3,600.8 ",,329.7 ,,301.7 ,,"7,016.5 ",,"27,485.0 ",
LA,Shreveport Area Transit System (SporTran),6024,B,DR,PT,9,12,,0.0 ,,468.0 ,,429.3 ,,31.0 ,,28.4 ,,36.0 ,,342.9 ,
LA,Shreveport Area Transit System (SporTran),6024,B,MB,DO,37,46,,"2,146.5 ",,"2,199.3 ",,"2,145.9 ",,150.6 ,,148.3 ,,"3,145.3 ",,"15,794.0 ",
,,,,Total,,46,58,,"2,146.5 ",,"2,667.2 ",,"2,575.2 ",,181.6 ,,176.6 ,,"3,181.3 ",,"16,136.9 ",
MA, Brockton Area Transit Authority (BAT),1004,B,DR,PT,40,45,,0.0 ,,800.4 ,,560.3 ,,74.2 ,,56.1 ,,192.2 ,,"1,128.2 ",
MA, Brockton Area Transit Authority (BAT),1004,B,MB,PT,51,60,,"1,281.3 ",,"1,401.3 ",,"1,277.2 ",,121.4 ,,114.0 ,,"2,714.5 ",,"13,387.0 ",
,,,,Total,,91,105,,"1,281.3 ",,"2,201.8 ",,"1,837.5 ",,195.6 ,,170.1 ,,"2,906.7 ",,"14,515.2 ",
MA,Berkshire Regional Transit Authority (BRTA),1007,B,DR,PT,68,68,,0.0 ,,359.1 ,Q,359.1 ,Q,39.1 ,Q,39.1 ,Q,57.7 ,Q,359.1 ,Q
MA,Berkshire Regional Transit Authority (BRTA),1007,B,MB,PT,16,16,,822.2 ,,887.3 ,Q,821.6 ,Q,45.8 ,Q,43.5 ,Q,495.8 ,Q,821.6 ,Q
,,,,Total,,84,84,,822.2 ,,"1,246.3 ",,"1,180.7 ",,84.9 ,,82.6 ,,553.5 ,,"1,180.7 ",
